2014-07-10 20:37:15,719 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-10 20:38:13,766 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/8 on worker-20140710203730-dco-node130-mgt.dco.ethz.ch-48548 (dco-node130-mgt.dco.ethz.ch:48548) with 16 cores
2014-07-10 20:38:13,766 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/8 on hostPort dco-node130-mgt.dco.ethz.ch:48548 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,767 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/9 on worker-20140710203730-dco-node121-mgt.dco.ethz.ch-60479 (dco-node121-mgt.dco.ethz.ch:60479) with 16 cores
2014-07-10 20:38:13,767 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/9 on hostPort dco-node121-mgt.dco.ethz.ch:60479 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,768 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/10 on worker-20140710203730-dco-node128-mgt.dco.ethz.ch-51757 (dco-node128-mgt.dco.ethz.ch:51757) with 16 cores
2014-07-10 20:38:13,769 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/10 on hostPort dco-node128-mgt.dco.ethz.ch:51757 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,770 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/11 on worker-20140710203730-dco-node124-mgt.dco.ethz.ch-39781 (dco-node124-mgt.dco.ethz.ch:39781) with 16 cores
2014-07-10 20:38:13,770 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/11 on hostPort dco-node124-mgt.dco.ethz.ch:39781 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,771 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/12 on worker-20140710203730-dco-node132-mgt.dco.ethz.ch-60810 (dco-node132-mgt.dco.ethz.ch:60810) with 16 cores
2014-07-10 20:38:13,772 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/12 on hostPort dco-node132-mgt.dco.ethz.ch:60810 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,772 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/13 on worker-20140710203731-dco-node122-mgt.dco.ethz.ch-45826 (dco-node122-mgt.dco.ethz.ch:45826) with 16 cores
2014-07-10 20:38:13,772 [sparkWorker-akka.actor.default-dispatcher-5] INFO  org.apache.spark.deploy.worker.Worker - Asked to launch executor app-20140710203813-0000/9 for HTML to Text Conversion Application
2014-07-10 20:38:13,773 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/13 on hostPort dco-node122-mgt.dco.ethz.ch:45826 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,773 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/14 on worker-20140710203730-dco-node136-mgt.dco.ethz.ch-49584 (dco-node136-mgt.dco.ethz.ch:49584) with 16 cores
2014-07-10 20:38:13,773 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/14 on hostPort dco-node136-mgt.dco.ethz.ch:49584 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,774 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140710203813-0000/15 on worker-20140710203730-dco-node129-mgt.dco.ethz.ch-44845 (dco-node129-mgt.dco.ethz.ch:44845) with 16 cores
2014-07-10 20:38:13,774 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140710203813-0000/15 on hostPort dco-node129-mgt.dco.ethz.ch:44845 with 16 cores, 70.0 GB RAM
2014-07-10 20:38:13,785 [ExecutorRunner for app-20140710203813-0000/9] WARN  org.apache.spark.deploy.worker.CommandUtils - SPARK_JAVA_OPTS was set on the worker. It is deprecated in Spark 1.0.
2014-07-10 20:38:13,785 [ExecutorRunner for app-20140710203813-0000/9] WARN  org.apache.spark.deploy.worker.CommandUtils - Set SPARK_LOCAL_DIRS for node-specific storage locations.
2014-07-10 20:38:13,852 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/11 is now RUNNING
2014-07-10 20:38:13,853 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/10 is now RUNNING
2014-07-10 20:38:13,856 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/3 is now RUNNING
2014-07-10 20:38:13,858 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/8 is now RUNNING
2014-07-10 20:38:13,860 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/4 is now RUNNING
2014-07-10 20:38:13,863 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/5 is now RUNNING
2014-07-10 20:38:13,865 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/9 is now RUNNING
2014-07-10 20:38:13,868 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/13 is now RUNNING
2014-07-10 20:38:13,870 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/14 is now RUNNING
2014-07-10 20:38:13,872 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/2 is now RUNNING
2014-07-10 20:38:13,874 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/15 is now RUNNING
2014-07-10 20:38:13,876 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/0 is now RUNNING
2014-07-10 20:38:13,877 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/6 is now RUNNING
2014-07-10 20:38:13,879 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/12 is now RUNNING
2014-07-10 20:38:13,881 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/1 is now RUNNING
2014-07-10 20:38:13,883 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140710203813-0000/7 is now RUNNING
2014-07-10 20:38:14,783 [ExecutorRunner for app-20140710203813-0000/9] INFO  org.apache.spark.deploy.worker.ExecutorRunner - Launch command: "/opt/jdk1.8.0_05/bin/java" "-cp" "::/root/spark/conf:/root/spark/lib/spark-assembly-1.0.0-hadoop2.2.0.jar:/root/spark/lib/datanucleus-rdbms-3.2.1.jar:/root/spark/lib/datanucleus-core-3.2.2.jar:/root/spark/lib/datanucleus-api-jdo-3.2.1.jar:/opt/hadoop-2.4.0/etc/hadoop" "-XX:MaxPermSize=128m" "-Xms4g" "-Xmx70g" "-XX:MaxPermSize=10g" "-Dspark.akka.frameSize=200" "-Xms4g" "-Xmx70g" "-XX:MaxPermSize=10g" "-Dspark.akka.frameSize=200" "-Xms71680M" "-Xmx71680M" "org.apache.spark.executor.CoarseGrainedExecutorBackend" "akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:41705/user/CoarseGrainedScheduler" "9" "dco-node121-mgt.dco.ethz.ch" "16" "akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker" "app-20140710203813-0000"
2014-07-10 20:38:15,692 [main] WARN  org.apache.hadoop.util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2014-07-10 20:38:15,878 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-10 20:38:15,879 [main] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-10 20:38:16,332 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-10 20:38:16,397 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  Remoting - Starting remoting
2014-07-10 20:38:16,602 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:55092]
2014-07-10 20:38:16,606 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:55092]
2014-07-10 20:38:16,624 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Connecting to driver: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:41705/user/CoarseGrainedScheduler
2014-07-10 20:38:16,630 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.deploy.worker.WorkerWatcher - Connecting to worker akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker
2014-07-10 20:38:16,820 [sparkExecutor-akka.actor.default-dispatcher-15] INFO  org.apache.spark.deploy.worker.WorkerWatcher - Successfully connected to akka.tcp://sparkWorker@dco-node121-mgt.dco.ethz.ch:60479/user/Worker
2014-07-10 20:38:16,859 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node131-mgt.dco.ethz.ch:52255/user/Executor#1377245382] with ID 0
2014-07-10 20:38:16,865 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node133-mgt.dco.ethz.ch:44465/user/Executor#1870005723] with ID 5
2014-07-10 20:38:16,867 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node122-mgt.dco.ethz.ch:37241/user/Executor#1151756116] with ID 13
2014-07-10 20:38:16,869 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node136-mgt.dco.ethz.ch:53434/user/Executor#-1455031341] with ID 14
2014-07-10 20:38:16,877 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node132-mgt.dco.ethz.ch:60508/user/Executor#707692403] with ID 12
2014-07-10 20:38:16,893 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node126-mgt.dco.ethz.ch:41761/user/Executor#811226946] with ID 1
2014-07-10 20:38:16,900 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node129-mgt.dco.ethz.ch:35971/user/Executor#-718727463] with ID 15
2014-07-10 20:38:16,902 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node134-mgt.dco.ethz.ch:40798/user/Executor#-2052636235] with ID 6
2014-07-10 20:38:16,908 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node135-mgt.dco.ethz.ch:50725/user/Executor#83311785] with ID 4
2014-07-10 20:38:16,920 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node123-mgt.dco.ethz.ch:48911/user/Executor#980966487] with ID 3
2014-07-10 20:38:16,928 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node127-mgt.dco.ethz.ch:46773/user/Executor#2085928299] with ID 7
2014-07-10 20:38:16,929 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node125-mgt.dco.ethz.ch:41812/user/Executor#-654788476] with ID 2
2014-07-10 20:38:16,933 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node128-mgt.dco.ethz.ch:50998/user/Executor#-776076355] with ID 10
2014-07-10 20:38:16,937 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node124-mgt.dco.ethz.ch:34545/user/Executor#2785634] with ID 11
2014-07-10 20:38:16,939 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node130-mgt.dco.ethz.ch:49483/user/Executor#-934044825] with ID 8
2014-07-10 20:38:16,983 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:55092/user/Executor#1403842947] with ID 9
2014-07-10 20:38:17,020 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Successfully registered with driver
2014-07-10 20:38:17,043 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-10 20:38:17,043 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-10 20:38:17,080 [spark-akka.actor.default-dispatcher-3] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-10 20:38:17,090 [spark-akka.actor.default-dispatcher-2] INFO  Remoting - Starting remoting
2014-07-10 20:38:17,111 [spark-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:45769]
2014-07-10 20:38:17,113 [spark-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:45769]
2014-07-10 20:38:17,128 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.SparkEnv - Connecting to MapOutputTracker: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:41705/user/MapOutputTracker
2014-07-10 20:38:17,164 [spark-akka.actor.default-dispatcher-22] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node122-mgt.dco.ethz.ch:38077 with 40.3 GB RAM
2014-07-10 20:38:17,170 [spark-akka.actor.default-dispatcher-22] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node133-mgt.dco.ethz.ch:39395 with 40.3 GB RAM
2014-07-10 20:38:17,170 [spark-akka.actor.default-dispatcher-22] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node129-mgt.dco.ethz.ch:54358 with 40.3 GB RAM
2014-07-10 20:38:17,171 [spark-akka.actor.default-dispatcher-22] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node132-mgt.dco.ethz.ch:52218 with 40.3 GB RAM
2014-07-10 20:38:17,172 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node131-mgt.dco.ethz.ch:51850 with 40.3 GB RAM
2014-07-10 20:38:17,175 [spark-akka.actor.default-dispatcher-22] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node126-mgt.dco.ethz.ch:44084 with 40.3 GB RAM
2014-07-10 20:38:17,176 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node134-mgt.dco.ethz.ch:47137 with 40.3 GB RAM
2014-07-10 20:38:17,177 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node136-mgt.dco.ethz.ch:51828 with 40.3 GB RAM
2014-07-10 20:38:17,184 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.SparkEnv - Connecting to BlockManagerMaster: akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:41705/user/BlockManagerMaster
2014-07-10 20:38:17,192 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node123-mgt.dco.ethz.ch:33135 with 40.3 GB RAM
2014-07-10 20:38:17,200 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node127-mgt.dco.ethz.ch:45675 with 40.3 GB RAM
2014-07-10 20:38:17,204 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node128-mgt.dco.ethz.ch:34757 with 40.3 GB RAM
2014-07-10 20:38:17,206 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node135-mgt.dco.ethz.ch:52568 with 40.3 GB RAM
